Chromosome,Start,End,ID,Name,Range
chr1,37634692,37635000,SRX20140895,INTS13,308
chr1,37659037,37659078,SRX1424892,POU3F2,41
chr1,37682224,37682863,SRX16500060,CTCF,639
chr1,37682232,37682582,SRX4174629,CTCF,350
chr1,37682291,37682853,SRX16500059,CTCF,562
chr1,37682322,37682825,SRX16500061,CTCF,503
chr1,37682328,37682807,SRX16500062,CTCF,479
chr1,37682396,37682664,SRX5075168,SMARCA4,268
chr1,37682400,37682676,SRX5054309,FOSL2,276
chr1,37682474,37682665,SRX5075174,SMARCA4,191
chr1,37690252,37690562,SRX5075176,SMARCA4,310
chr1,37690340,37690658,SRX20140895,INTS13,318
chr1,37690365,37690534,SRX5075170,SMARCA4,169
chr1,37690424,37690742,SRX5075174,SMARCA4,318
chr1,37690476,37690684,SRX5075168,SMARCA4,208
chr1,37690525,37690718,SRX5054307,FOSL2,193
chr1,37692035,37692713,SRX20140895,INTS13,678
chr1,37692127,37692456,SRX5075168,SMARCA4,329
chr1,37692143,37692640,SRX16500059,CTCF,497
chr1,37692167,37692613,SRX16500060,CTCF,446
chr1,37692168,37692528,SRX5716463,SMARCA4,360
chr1,37692183,37692585,SRX16500062,CTCF,402
chr1,37692192,37692583,SRX16500061,CTCF,391
chr1,37692252,37692462,SRX5054307,FOSL2,210
chr1,37692262,37692515,SRX4174629,CTCF,253
chr1,37692263,37692521,SRX5075174,SMARCA4,258
chr1,37764344,37764664,SRX5716470,SMARCA4,320
chr1,37764345,37764616,SRX5075168,SMARCA4,271
chr1,37764352,37764575,SRX5075169,SMARCA4,223
chr1,37764354,37764583,SRX5075175,SMARCA4,229
chr1,37764366,37764607,SRX5075174,SMARCA4,241
chr1,37764380,37764603,SRX5716464,SMARCA4,223
chr1,37764389,37764648,SRX5075170,SMARCA4,259
chr1,37764404,37764596,SRX5075176,SMARCA4,192
chr1,37793880,37794233,SRX20140895,INTS13,353
chr1,37793894,37794171,SRX5075174,SMARCA4,277
chr1,37793907,37794136,SRX5716470,SMARCA4,229
chr1,37793960,37794164,SRX5075175,SMARCA4,204
chr1,37793973,37794168,SRX5075176,SMARCA4,195
chr1,37795450,37795723,SRX5716470,SMARCA4,273
chr1,37795460,37795702,SRX5075168,SMARCA4,242
chr1,37795462,37795725,SRX5075174,SMARCA4,263
chr1,37795469,37795712,SRX5075170,SMARCA4,243
chr1,37795480,37795707,SRX5075169,SMARCA4,227
chr1,37795482,37795694,SRX5716469,SMARCA4,212
chr1,37795490,37795704,SRX5075176,SMARCA4,214
chr1,37807693,37808747,SRX20140895,INTS13,1054
chr1,37807867,37808404,SRX20140869,INTS10,537
chr1,37808071,37808530,SRX20140868,INTS10,459
chr1,37808109,37808521,SRX20140897,INTS13,412
chr1,37808283,37808494,SRX5716470,SMARCA4,211
chr1,37810981,37811475,SRX16500060,CTCF,494
chr1,37811008,37811468,SRX16500061,CTCF,460
chr1,37811011,37811492,SRX16500059,CTCF,481
chr1,37811037,37811438,SRX16500062,CTCF,401
chr1,37811076,37811502,SRX4174629,CTCF,426
chr1,37811082,37811410,SRX5716470,SMARCA4,328
chr1,37811083,37811405,SRX5075176,SMARCA4,322
chr1,37811090,37811425,SRX5075170,SMARCA4,335
chr1,37811093,37811457,SRX5075168,SMARCA4,364
chr1,37811101,37811432,SRX5075174,SMARCA4,331
chr1,37811113,37811352,SRX5075181,SMARCA2,239
chr1,37811115,37811406,SRX5075169,SMARCA4,291
chr1,37811117,37811389,SRX5075175,SMARCA4,272
chr1,37811121,37811420,SRX5716463,SMARCA4,299
chr1,37811128,37811401,SRX5716464,SMARCA4,273
chr1,37811135,37811410,SRX5716469,SMARCA4,275
chr1,37811182,37811414,SRX5716468,SMARCA2,232
chr1,37811199,37811440,SRX5716467,SMARCA2,241
chr1,37811200,37811424,SRX5020211,SMARCA2,224
chr1,37859235,37859828,SRX5075168,SMARCA4,593
chr1,37859449,37860369,SRX20140895,INTS13,920
chr1,37859476,37860099,SRX20140868,INTS10,623
chr1,37859507,37860031,SRX20140879,CPSF3L,524
chr1,37859720,37859964,SRX20140897,INTS13,244
chr1,37859880,37860603,SRX16500059,CTCF,723
chr1,37859893,37860607,SRX16500062,CTCF,714
chr1,37859919,37860184,SRX20140894,INTS13,265
chr1,37859952,37860540,SRX16500060,CTCF,588
chr1,37859988,37860500,SRX16500061,CTCF,512
chr1,37860074,37860537,SRX4174629,CTCF,463
chr1,37860125,37860375,SRX5716470,SMARCA4,250
chr1,37860137,37860377,SRX5075176,SMARCA4,240
chr1,37860140,37860414,SRX5075174,SMARCA4,274
chr1,37860160,37860353,SRX5075169,SMARCA4,193
chr1,37860160,37860387,SRX5075168,SMARCA4,227
chr1,37860185,37860393,SRX5075170,SMARCA4,208
chr1,37860202,37860409,SRX5075175,SMARCA4,207
chr1,37890335,37890761,SRX16500060,CTCF,426
chr1,37890339,37890797,SRX16500059,CTCF,458
chr1,37890384,37890808,SRX16500062,CTCF,424
chr1,37890400,37890782,SRX16500061,CTCF,382
chr1,37919276,37919601,SRX16500059,CTCF,325
chr1,37919278,37919618,SRX16500061,CTCF,340
chr1,37919379,37919625,SRX16500062,CTCF,246
chr1,37931546,37932058,SRX5075168,SMARCA4,512
chr1,37931548,37932021,SRX20140895,INTS13,473
chr1,37931642,37932030,SRX5075170,SMARCA4,388
chr1,37931654,37932078,SRX5075174,SMARCA4,424
chr1,37931773,37932000,SRX5054307,FOSL2,227
chr1,37931783,37931967,SRX5075176,SMARCA4,184
chr1,37931784,37931992,SRX5716463,SMARCA4,208
chr1,37946886,37947225,SRX20140895,INTS13,339
chr1,37946917,37947313,SRX5075168,SMARCA4,396
chr1,37946939,37947253,SRX5075174,SMARCA4,314
chr1,37946979,37947198,SRX5075170,SMARCA4,219
chr1,37947008,37947239,SRX5716463,SMARCA4,231
chr1,37947012,37947201,SRX5075169,SMARCA4,189
chr1,37958667,37959000,SRX5054308,FOSL2,333
chr1,37958698,37958926,SRX5716469,SMARCA4,228
chr1,37958724,37958946,SRX5075175,SMARCA4,222
chr1,37958729,37959110,SRX5054309,FOSL2,381
chr1,37958811,37959074,SRX5075169,SMARCA4,263
chr1,37974984,37975434,SRX16500060,CTCF,450
chr1,37974988,37975430,SRX16500059,CTCF,442
chr1,37975022,37975335,SRX16500061,CTCF,313
chr1,37975023,37975198,SRX5075176,SMARCA4,175
chr1,37975031,37975388,SRX16500062,CTCF,357
chr1,37975060,37975277,SRX5075174,SMARCA4,217
chr1,37975068,37975262,SRX5075168,SMARCA4,194
chr1,37975102,37975309,SRX5075170,SMARCA4,207
chr1,37989652,37990498,SRX20140895,INTS13,846
chr1,37989826,37990359,SRX20140868,INTS10,533
chr1,37989853,37990328,SRX5075170,SMARCA4,475
chr1,37989867,37990425,SRX5075174,SMARCA4,558
chr1,37989872,37990402,SRX5075169,SMARCA4,530
chr1,37989900,37990276,SRX20140867,INTS10,376
chr1,37989912,37990312,SRX5716463,SMARCA4,400
chr1,37989915,37990480,SRX16500059,CTCF,565
chr1,37989924,37990450,SRX16500060,CTCF,526
chr1,37989929,37990301,SRX20140869,INTS10,372
chr1,37989929,37990438,SRX16500061,CTCF,509
chr1,37989930,37990447,SRX5075168,SMARCA4,517
chr1,37989941,37990205,SRX20140879,CPSF3L,264
chr1,37989947,37990375,SRX5716464,SMARCA4,428
chr1,37989951,37990477,SRX16500062,CTCF,526
chr1,37989963,37990404,SRX5075176,SMARCA4,441
chr1,37989974,37990399,SRX5716470,SMARCA4,425
chr1,37989983,37990390,SRX4174629,CTCF,407
chr1,37990002,37990364,SRX5716469,SMARCA4,362
chr1,37990040,37990252,SRX5716451,SOX2,212
chr1,37990064,37990304,SRX5075175,SMARCA4,240
chr1,37999569,37999804,SRX5075174,SMARCA4,235
chr1,37999640,37999820,SRX5054308,FOSL2,180
chr1,37999789,38000929,SRX5075176,SMARCA4,1140
chr1,37999942,38000301,SRX5075170,SMARCA4,359
chr1,38000359,38000819,SRX5075170,SMARCA4,460
chr1,38000379,38000804,SRX5716469,SMARCA4,425
chr1,38000408,38000822,SRX5075169,SMARCA4,414
chr1,38000408,38000852,SRX5075168,SMARCA4,444
chr1,38000410,38000805,SRX5075174,SMARCA4,395
chr1,38000427,38000777,SRX5075175,SMARCA4,350
chr1,38000429,38000732,SRX5716470,SMARCA4,303
chr1,38000465,38000764,SRX5716468,SMARCA2,299
chr1,38000470,38000835,SRX5716467,SMARCA2,365
chr1,38000491,38000814,SRX5054309,FOSL2,323
chr1,38000534,38000820,SRX5020211,SMARCA2,286
chr1,38000565,38000758,SRX5054308,FOSL2,193
chr1,38005217,38005543,SRX20140895,INTS13,326
chr1,38009418,38009616,SRX5054309,FOSL2,198
chr1,38009444,38009624,SRX5054308,FOSL2,180
chr1,38012264,38013020,SRX20140869,INTS10,756
chr1,38012287,38013072,SRX20140895,INTS13,785
chr1,38012302,38013013,SRX20140897,INTS13,711
chr1,38012358,38012891,SRX20140868,INTS10,533
chr1,38012445,38012665,SRX5075174,SMARCA4,220
chr1,38012497,38013001,SRX20140867,INTS10,504
chr1,38012581,38012869,SRX5716451,SOX2,288
chr1,38012594,38012923,SRX20140881,CPSF3L,329
chr1,38016282,38016618,SRX5075176,SMARCA4,336
chr1,38016312,38016527,SRX5075170,SMARCA4,215
chr1,38018900,38019228,SRX16500062,CTCF,328
chr1,38018901,38019198,SRX16500059,CTCF,297
chr1,38018922,38019239,SRX16500060,CTCF,317
chr1,38018933,38019244,SRX16500061,CTCF,311
chr1,38018960,38019161,SRX5075176,SMARCA4,201
chr1,38018968,38019141,SRX5075174,SMARCA4,173
chr1,38026526,38027013,SRX16500060,CTCF,487
chr1,38026556,38027011,SRX16500062,CTCF,455
chr1,38026578,38027043,SRX16500059,CTCF,465
chr1,38026592,38026991,SRX16500061,CTCF,399
chr1,38026730,38026965,SRX4174629,CTCF,235
chr1,38026758,38026972,SRX5075174,SMARCA4,214
chr1,38029192,38029375,SRX5075176,SMARCA4,183
chr1,38029224,38029426,SRX5075174,SMARCA4,202
chr1,38029957,38030367,SRX5075175,SMARCA4,410
chr1,38029979,38030332,SRX5054308,FOSL2,353
chr1,38029996,38030464,SRX5075169,SMARCA4,468
chr1,38029999,38030477,SRX5075176,SMARCA4,478
chr1,38030007,38030263,SRX5054309,FOSL2,256
chr1,38030020,38030381,SRX5075170,SMARCA4,361
chr1,38030058,38030347,SRX5716470,SMARCA4,289
chr1,38030062,38030262,SRX5020211,SMARCA2,200
chr1,38030112,38030384,SRX5716469,SMARCA4,272
chr1,38039434,38039544,SRX1424892,POU3F2,110
chr1,38039437,38039580,SRX1424891,POU3F2,143
chr1,38047814,38048001,SRX5075175,SMARCA4,187
chr1,38047916,38048085,SRX5075170,SMARCA4,169
chr1,38053284,38053324,SRX1424891,POU3F2,40
chr1,38064251,38064604,SRX5075174,SMARCA4,353
chr1,38064283,38064645,SRX5075168,SMARCA4,362
chr1,38064307,38064683,SRX5054309,FOSL2,376
chr1,38064308,38064614,SRX5075176,SMARCA4,306
chr1,38064332,38064606,SRX5075169,SMARCA4,274
chr1,38064336,38064632,SRX5075170,SMARCA4,296
chr1,38064341,38064661,SRX5054308,FOSL2,320
chr1,38064356,38064691,SRX5075175,SMARCA4,335
chr1,38064419,38064619,SRX5020211,SMARCA2,200
chr1,38073498,38073896,SRX5716463,SMARCA4,398
chr1,38073498,38073969,SRX5075168,SMARCA4,471
chr1,38073552,38073853,SRX5075174,SMARCA4,301
chr1,38073738,38074007,SRX20140868,INTS10,269
chr1,38073752,38073966,SRX20140867,INTS10,214
chr1,38074014,38074198,SRX5075174,SMARCA4,184
chr1,38076094,38076339,SRX5075176,SMARCA4,245
chr1,38076133,38076392,SRX5716470,SMARCA4,259
chr1,38076137,38076385,SRX5075170,SMARCA4,248
chr1,38076150,38076360,SRX5075169,SMARCA4,210
chr1,38085940,38086300,SRX5075170,SMARCA4,360
chr1,38127492,38127695,SRX5054308,FOSL2,203
chr1,38127531,38127720,SRX5075176,SMARCA4,189
chr1,38129525,38129778,SRX16500059,CTCF,253
chr1,38138446,38138856,SRX5716470,SMARCA4,410
chr1,38138450,38138924,SRX5075176,SMARCA4,474
chr1,38138478,38138860,SRX5054309,FOSL2,382
chr1,38138478,38138927,SRX5075170,SMARCA4,449
chr1,38138481,38138842,SRX5716469,SMARCA4,361
chr1,38138482,38138929,SRX5075169,SMARCA4,447
chr1,38138509,38138948,SRX5075175,SMARCA4,439
chr1,38138528,38138853,SRX5716467,SMARCA2,325
chr1,38138531,38138808,SRX5716468,SMARCA2,277
chr1,38138535,38138820,SRX5054308,FOSL2,285
chr1,38138573,38138789,SRX5020211,SMARCA2,216
chr1,38179590,38179825,SRX5075176,SMARCA4,235
chr1,38179637,38179962,SRX5716470,SMARCA4,325
chr1,38179658,38179844,SRX5075170,SMARCA4,186
chr1,38181059,38181270,SRX5054309,FOSL2,211
chr1,38183056,38183607,SRX5075170,SMARCA4,551
chr1,38183093,38183546,SRX5075176,SMARCA4,453
chr1,38183109,38183577,SRX5075174,SMARCA4,468
chr1,38183119,38183479,SRX5716469,SMARCA4,360
chr1,38183138,38183522,SRX5075175,SMARCA4,384
chr1,38183151,38183453,SRX5075168,SMARCA4,302
chr1,38183154,38183500,SRX5075169,SMARCA4,346
chr1,38183195,38183491,SRX5020211,SMARCA2,296
chr1,38183201,38183483,SRX5054308,FOSL2,282
chr1,38183201,38183483,SRX5054309,FOSL2,282
chr1,38183226,38183457,SRX5716467,SMARCA2,231
chr1,38221026,38221372,SRX5075176,SMARCA4,346
chr1,38221041,38221252,SRX5716470,SMARCA4,211
chr1,38221045,38221482,SRX5075169,SMARCA4,437
chr1,38221066,38221295,SRX5716469,SMARCA4,229
chr1,38221069,38221497,SRX5075170,SMARCA4,428
chr1,38221117,38221392,SRX5075175,SMARCA4,275
chr1,38235739,38236083,SRX5075169,SMARCA4,344
chr1,38235791,38236080,SRX5054309,FOSL2,289
chr1,38235840,38236009,SRX5075170,SMARCA4,169
chr1,38235854,38236100,SRX5054308,FOSL2,246
chr1,38246796,38247375,SRX5075174,SMARCA4,579
chr1,38246807,38247460,SRX20140895,INTS13,653
chr1,38246851,38247432,SRX5075168,SMARCA4,581
chr1,38246874,38247360,SRX5716463,SMARCA4,486
chr1,38246886,38247412,SRX20140868,INTS10,526
chr1,38246921,38247277,SRX20140879,CPSF3L,356
chr1,38246959,38247164,SRX5716464,SMARCA4,205
chr1,38246974,38247194,SRX5716451,SOX2,220
chr1,38246985,38247325,SRX20140880,CPSF3L,340
chr1,38247020,38247271,SRX20140867,INTS10,251
chr1,38274897,38275444,SRX5075174,SMARCA4,547
chr1,38274911,38275504,SRX5075168,SMARCA4,593
chr1,38274946,38275355,SRX5716464,SMARCA4,409
chr1,38275009,38275419,SRX5716463,SMARCA4,410
chr1,38275014,38275482,SRX5075170,SMARCA4,468
chr1,38275038,38275362,SRX20140867,INTS10,324
chr1,38275053,38275255,SRX5716451,SOX2,202
chr1,38275054,38275380,SRX5075176,SMARCA4,326
chr1,38275055,38275290,SRX5716454,SOX3,235
chr1,38275076,38275409,SRX20140895,INTS13,333
chr1,38275090,38275383,SRX5054307,FOSL2,293
chr1,38275097,38275398,SRX5075175,SMARCA4,301
chr1,38275124,38275316,SRX5075169,SMARCA4,192
chr1,38287469,38287897,SRX5075174,SMARCA4,428
chr1,38287622,38287910,SRX5075168,SMARCA4,288
chr1,38292304,38292412,SRX1424891,POU3F2,108
chr1,38292308,38292411,SRX1424892,POU3F2,103
chr1,38297857,38298202,SRX5075169,SMARCA4,345
chr1,38297864,38298237,SRX5075176,SMARCA4,373
chr1,38297874,38298089,SRX5716467,SMARCA2,215
chr1,38297896,38298186,SRX5054308,FOSL2,290
chr1,38297908,38298201,SRX5075170,SMARCA4,293
chr1,38297927,38298216,SRX5054309,FOSL2,289
chr1,38297957,38298203,SRX5075175,SMARCA4,246
chr1,38418440,38418737,SRX20140868,INTS10,297
chr1,38444287,38444739,SRX5075176,SMARCA4,452
chr1,38444290,38444687,SRX5075170,SMARCA4,397
chr1,38444307,38444617,SRX5054309,FOSL2,310
chr1,38444312,38444564,SRX5054308,FOSL2,252
chr1,38444340,38444624,SRX5075169,SMARCA4,284
chr1,38444340,38444659,SRX5075175,SMARCA4,319
chr1,38444347,38444558,SRX5716470,SMARCA4,211
chr1,38445109,38445306,SRX5075174,SMARCA4,197
chr1,38445211,38445390,SRX5075168,SMARCA4,179
chr1,38451402,38451873,SRX5075168,SMARCA4,471
chr1,38451436,38451906,SRX5075169,SMARCA4,470
chr1,38451502,38451962,SRX5075175,SMARCA4,460
chr1,38451544,38451864,SRX5054308,FOSL2,320
chr1,38451560,38452005,SRX5075170,SMARCA4,445
chr1,38451563,38451927,SRX5075176,SMARCA4,364
chr1,38451579,38451993,SRX5075174,SMARCA4,414
chr1,38451600,38451925,SRX5054309,FOSL2,325
chr1,38455830,38456197,SRX5075168,SMARCA4,367
chr1,38455880,38456184,SRX5075174,SMARCA4,304
chr1,38476595,38476892,SRX20140895,INTS13,297
chr1,38476621,38476891,SRX5075168,SMARCA4,270
chr1,38476764,38476979,SRX5075174,SMARCA4,215
chr1,38486009,38486520,SRX5075174,SMARCA4,511
chr1,38486039,38486484,SRX5075168,SMARCA4,445
chr1,38486093,38486378,SRX5716463,SMARCA4,285
chr1,38486112,38486377,SRX5716454,SOX3,265
chr1,38486123,38486375,SRX5716451,SOX2,252
chr1,38486193,38486475,SRX5716464,SMARCA4,282
chr1,38489765,38490179,SRX16500061,CTCF,414
chr1,38489768,38490169,SRX16500060,CTCF,401
chr1,38489771,38490106,SRX16500062,CTCF,335
chr1,38489775,38490207,SRX16500059,CTCF,432
chr1,38489861,38490093,SRX5075174,SMARCA4,232
chr1,38500331,38500667,SRX16500060,CTCF,336
chr1,38500359,38500731,SRX16500059,CTCF,372
chr1,38500360,38500709,SRX16500062,CTCF,349
chr1,38500368,38500690,SRX16500061,CTCF,322
chr1,38522155,38522393,SRX16500060,CTCF,238
chr1,38541300,38541547,SRX5075170,SMARCA4,247
chr1,38541369,38541552,SRX5054309,FOSL2,183
chr1,38558173,38558360,SRX5075174,SMARCA4,187
chr1,38578541,38578818,SRX5075168,SMARCA4,277
chr1,38586962,38587486,SRX16500060,CTCF,524
chr1,38586989,38587445,SRX16500059,CTCF,456
chr1,38587004,38587492,SRX16500061,CTCF,488
chr1,38587010,38587468,SRX16500062,CTCF,458
chr1,38587054,38587383,SRX5075174,SMARCA4,329
chr1,38587057,38587385,SRX5075168,SMARCA4,328
chr1,38587100,38587319,SRX5716464,SMARCA4,219
chr1,38587126,38587397,SRX5716463,SMARCA4,271
chr1,38608202,38608665,SRX16500061,CTCF,463
chr1,38608212,38608757,SRX16500062,CTCF,545
chr1,38608220,38608751,SRX16500059,CTCF,531
chr1,38608249,38608675,SRX16500060,CTCF,426
chr1,38608279,38608695,SRX5075168,SMARCA4,416
chr1,38608299,38608637,SRX4174629,CTCF,338
chr1,38608306,38608646,SRX5075174,SMARCA4,340
chr1,38608375,38608610,SRX5716464,SMARCA4,235
chr1,38680832,38681015,SRX5054309,FOSL2,183
chr1,38680916,38681117,SRX5075170,SMARCA4,201
chr1,38690761,38691181,SRX5075174,SMARCA4,420
chr1,38690804,38691178,SRX5075168,SMARCA4,374
chr1,38690894,38691073,SRX5054307,FOSL2,179
chr1,38690957,38691145,SRX5054309,FOSL2,188
chr1,38727741,38727947,SRX5075174,SMARCA4,206
chr1,38727773,38727967,SRX5075168,SMARCA4,194
chr1,38727997,38728637,SRX5075169,SMARCA4,640
chr1,38728010,38728646,SRX5075170,SMARCA4,636
chr1,38728059,38728628,SRX5075175,SMARCA4,569
chr1,38728087,38728572,SRX5075176,SMARCA4,485
chr1,38728107,38728606,SRX5716469,SMARCA4,499
chr1,38728124,38728520,SRX5716470,SMARCA4,396
chr1,38728161,38728550,SRX5716467,SMARCA2,389
chr1,38728168,38728348,SRX5075168,SMARCA4,180
chr1,38728172,38728377,SRX5020214,SMARCA2,205
chr1,38728187,38728487,SRX5716468,SMARCA2,300
chr1,38728235,38728601,SRX5054309,FOSL2,366
chr1,38728246,38728497,SRX5075181,SMARCA2,251
chr1,38803908,38804481,SRX20140895,INTS13,573
chr1,38803991,38804420,SRX5075174,SMARCA4,429
chr1,38804043,38804223,SRX5075169,SMARCA4,180
chr1,38804055,38804413,SRX20140868,INTS10,358
chr1,38804139,38804455,SRX5075168,SMARCA4,316
chr1,38804169,38804358,SRX5075175,SMARCA4,189
chr1,38817960,38818660,SRX16500059,CTCF,700
chr1,38817977,38818649,SRX16500060,CTCF,672
chr1,38818003,38818560,SRX16500061,CTCF,557
chr1,38818010,38818583,SRX16500062,CTCF,573
chr1,38818026,38818370,SRX4174629,CTCF,344
chr1,38818106,38818489,SRX5075168,SMARCA4,383
chr1,38818110,38818502,SRX5075174,SMARCA4,392
chr1,38818146,38818441,SRX5075176,SMARCA4,295
chr1,38818159,38818430,SRX5716470,SMARCA4,271
chr1,38818166,38818489,SRX5075175,SMARCA4,323
chr1,38818171,38818424,SRX5075170,SMARCA4,253
chr1,38818197,38818422,SRX5075169,SMARCA4,225
chr1,38835121,38835676,SRX16500060,CTCF,555
chr1,38835178,38835655,SRX16500059,CTCF,477
chr1,38835190,38835650,SRX16500061,CTCF,460
chr1,38835201,38835621,SRX16500062,CTCF,420
chr1,38835273,38835562,SRX5075170,SMARCA4,289
chr1,38835273,38835591,SRX5075174,SMARCA4,318
chr1,38835274,38835633,SRX4174629,CTCF,359
chr1,38835276,38835555,SRX5075176,SMARCA4,279
chr1,38835282,38835469,SRX5075175,SMARCA4,187
chr1,38835292,38835598,SRX5075168,SMARCA4,306
chr1,38859065,38859274,SRX5075169,SMARCA4,209
chr1,38859553,38860230,SRX20140895,INTS13,677
chr1,38859642,38860119,SRX20140897,INTS13,477
chr1,38859663,38860121,SRX20140896,INTS13,458
chr1,38859728,38860089,SRX5075168,SMARCA4,361
chr1,38859741,38859923,SRX5054307,FOSL2,182
chr1,38859752,38860071,SRX5075170,SMARCA4,319
chr1,38859789,38860027,SRX5054309,FOSL2,238
chr1,38859806,38860165,SRX5075174,SMARCA4,359
chr1,38859822,38860124,SRX20140894,INTS13,302
chr1,38859863,38860098,SRX5075176,SMARCA4,235
chr1,38859919,38860148,SRX5716470,SMARCA4,229
chr1,38873150,38873554,SRX16500062,CTCF,404
chr1,38873161,38873577,SRX16500060,CTCF,416
chr1,38873180,38873558,SRX16500061,CTCF,378
chr1,38873181,38873697,SRX5075174,SMARCA4,516
chr1,38873220,38873649,SRX5075168,SMARCA4,429
chr1,38873226,38873593,SRX16500059,CTCF,367
chr1,38873345,38873563,SRX5716451,SOX2,218
chr1,38873389,38873585,SRX5075170,SMARCA4,196
chr1,38873403,38873615,SRX5716464,SMARCA4,212
chr1,38873443,38873695,SRX5075176,SMARCA4,252
chr1,38931509,38931816,SRX5716469,SMARCA4,307
chr1,38931518,38931836,SRX5075175,SMARCA4,318
chr1,38931519,38931828,SRX5075169,SMARCA4,309
chr1,38931521,38931829,SRX5075176,SMARCA4,308
chr1,38931525,38931757,SRX5054309,FOSL2,232
chr1,38931532,38931834,SRX5716470,SMARCA4,302
chr1,38931532,38931854,SRX5054308,FOSL2,322
chr1,38931546,38931781,SRX5716467,SMARCA2,235
chr1,38931552,38931763,SRX5716468,SMARCA2,211
chr1,38931560,38931771,SRX5075170,SMARCA4,211
chr1,38931623,38931836,SRX5075181,SMARCA2,213
chr1,38958981,38959324,SRX20140869,INTS10,343
chr1,38959022,38959312,SRX5054309,FOSL2,290
chr1,38986774,38987052,SRX5075169,SMARCA4,278
chr1,38986779,38987027,SRX5075176,SMARCA4,248
chr1,38986791,38987014,SRX5075175,SMARCA4,223
chr1,38990786,38991258,SRX20140868,INTS10,472
chr1,38990791,38991231,SRX5716463,SMARCA4,440
chr1,38990797,38991598,SRX20140895,INTS13,801
chr1,38990798,38991263,SRX5716470,SMARCA4,465
chr1,38990818,38991287,SRX5075168,SMARCA4,469
chr1,38990851,38991433,SRX5075174,SMARCA4,582
chr1,38990879,38991176,SRX5075176,SMARCA4,297
chr1,38990914,38991245,SRX5075170,SMARCA4,331
chr1,38990943,38991281,SRX5716464,SMARCA4,338
chr1,38990954,38991320,SRX16500060,CTCF,366
chr1,38990955,38991468,SRX20140881,CPSF3L,513
chr1,38990978,38991362,SRX16500061,CTCF,384
chr1,38990998,38991395,SRX16500062,CTCF,397
chr1,38991014,38991525,SRX16500059,CTCF,511
chr1,38991060,38991599,SRX20140867,INTS10,539
chr1,38991096,38991510,SRX20140897,INTS13,414
chr1,38991145,38991454,SRX20140896,INTS13,309
chr1,38991165,38991598,SRX20140869,INTS10,433
chr1,38991168,38991436,SRX20140879,CPSF3L,268
chr1,39025960,39026180,SRX5075169,SMARCA4,220
chr1,39025971,39026587,SRX5075170,SMARCA4,616
chr1,39026012,39026511,SRX5075174,SMARCA4,499
chr1,39026043,39026429,SRX5716470,SMARCA4,386
chr1,39026064,39026465,SRX5075168,SMARCA4,401
chr1,39026089,39026942,SRX20140869,INTS10,853
chr1,39026136,39027069,SRX20140895,INTS13,933
chr1,39026160,39026434,SRX5075176,SMARCA4,274
chr1,39026172,39026939,SRX20140897,INTS13,767
chr1,39026176,39026708,SRX20140868,INTS10,532
chr1,39026184,39026975,SRX20140867,INTS10,791
chr1,39026233,39026835,SRX20140881,CPSF3L,602
chr1,39026335,39026522,SRX5075175,SMARCA4,187
chr1,39026504,39026735,SRX5716470,SMARCA4,231
chr1,39026609,39026782,SRX5075174,SMARCA4,173
chr1,39026613,39026935,SRX5075176,SMARCA4,322
chr1,39027199,39027242,SRX1424893,POU3F2,43
chr1,39027201,39027241,SRX1424891,POU3F2,40
chr1,39027201,39027241,SRX1424892,POU3F2,40
chr1,39047356,39047938,SRX5075170,SMARCA4,582
chr1,39047422,39047712,SRX5716469,SMARCA4,290
chr1,39047470,39047731,SRX5075176,SMARCA4,261
chr1,39047520,39047711,SRX5075175,SMARCA4,191
chr1,39047547,39047888,SRX5716470,SMARCA4,341
